Fecha,Nombre Sensor,# personas ingresan terminal,# personas salen terminal
09/25/2023 01:50:02 PM,CmCr01,23,5
09/25/2023 01:55:07 PM,CmCr01,12,4
09/25/2023 02:00:04 PM,CmCr01,21,3
09/25/2023 02:05:07 PM,CmCr01,9,0
09/25/2023 02:10:08 PM,CmCr01,17,4
09/25/2023 02:15:09 PM,CmCr01,25,7
09/25/2023 02:20:07 PM,CmCr01,33,5
09/25/2023 02:25:10 PM,CmCr01,28,4
09/25/2023 02:30:06 PM,CmCr01,5,0
09/25/2023 02:35:07 PM,CmCr01,6,0
09/25/2023 02:40:07 PM,CmCr01,14,1
09/25/2023 02:45:06 PM,CmCr01,9,2
09/25/2023 02:50:07 PM,CmCr01,6,1
09/25/2023 02:55:10 PM,CmCr01,8,1
09/25/2023 03:00:07 PM,CmCr01,16,0
09/25/2023 03:05:08 PM,CmCr01,5,1
09/25/2023 03:10:08 PM,CmCr01,15,3
09/25/2023 03:15:09 PM,CmCr01,24,4
09/25/2023 03:20:06 PM,CmCr01,17,6
09/25/2023 03:25:02 PM,CmCr01,13,1
09/25/2023 03:30:06 PM,CmCr01,9,2
09/25/2023 03:35:05 PM,CmCr01,19,3
09/25/2023 03:40:04 PM,CmCr01,12,1
09/25/2023 03:45:04 PM,CmCr01,19,4
09/25/2023 03:50:03 PM,CmCr01,8,0
09/25/2023 03:55:04 PM,CmCr01,17,8
09/25/2023 04:00:06 PM,CmCr01,15,1
09/25/2023 04:05:05 PM,CmCr01,15,2
09/25/2023 04:10:01 PM,CmCr01,11,1
09/25/2023 04:15:03 PM,CmCr01,21,1
09/25/2023 04:20:03 PM,CmCr01,10,0
09/25/2023 04:25:04 PM,CmCr01,12,2
09/25/2023 04:30:05 PM,CmCr01,16,2
09/25/2023 04:35:07 PM,CmCr01,31,6
09/25/2023 04:40:03 PM,CmCr01,30,3
09/25/2023 04:45:02 PM,CmCr01,29,2
09/25/2023 04:50:01 PM,CmCr01,4,0
09/25/2023 04:55:01 PM,CmCr01,9,1
09/25/2023 05:00:01 PM,CmCr01,15,0
09/25/2023 05:05:04 PM,CmCr01,14,1
09/25/2023 05:10:02 PM,CmCr01,8,0
09/25/2023 05:15:01 PM,CmCr01,6,1
09/25/2023 05:20:01 PM,CmCr01,17,0
09/25/2023 05:25:07 PM,CmCr01,17,3
09/25/2023 05:30:05 PM,CmCr01,19,1
09/25/2023 05:35:01 PM,CmCr01,10,2
09/25/2023 05:40:01 PM,CmCr01,24,3
09/25/2023 05:45:03 PM,CmCr01,21,4
09/25/2023 05:50:04 PM,CmCr01,6,0
09/25/2023 05:55:10 PM,CmCr01,13,2
09/25/2023 06:00:03 PM,CmCr01,24,2
09/25/2023 06:05:01 PM,CmCr01,18,1
09/25/2023 06:10:03 PM,CmCr01,10,1
09/25/2023 06:15:02 PM,CmCr01,10,0
09/25/2023 06:20:01 PM,CmCr01,24,1
09/25/2023 06:25:02 PM,CmCr01,24,0
09/25/2023 06:30:02 PM,CmCr01,4,2
09/25/2023 06:35:07 PM,CmCr01,12,0
09/25/2023 06:40:02 PM,CmCr01,13,8
09/25/2023 06:45:07 PM,CmCr01,18,1
09/25/2023 06:50:04 PM,CmCr01,25,6
09/25/2023 06:55:03 PM,CmCr01,14,1
09/25/2023 07:00:03 PM,CmCr01,7,1
09/25/2023 07:05:02 PM,CmCr01,34,0
09/25/2023 07:10:02 PM,CmCr01,8,1
09/25/2023 07:15:04 PM,CmCr01,7,0
09/25/2023 07:20:03 PM,CmCr01,38,1
09/25/2023 07:25:01 PM,CmCr01,22,3
09/25/2023 07:30:06 PM,CmCr01,11,0
09/25/2023 07:35:01 PM,CmCr01,15,0
09/25/2023 07:40:01 PM,CmCr01,14,2
09/25/2023 07:45:02 PM,CmCr01,16,3
09/25/2023 07:50:08 PM,CmCr01,35,4
09/25/2023 07:55:02 PM,CmCr01,16,1
09/25/2023 08:00:02 PM,CmCr01,11,2
09/25/2023 08:05:06 PM,CmCr01,6,0
09/25/2023 08:10:01 PM,CmCr01,13,0
09/25/2023 08:15:06 PM,CmCr01,11,1
09/25/2023 08:20:03 PM,CmCr01,5,0
09/25/2023 08:25:01 PM,CmCr01,0,1
09/25/2023 08:30:02 PM,CmCr01,21,0
09/25/2023 08:35:02 PM,CmCr01,12,1
09/25/2023 08:40:01 PM,CmCr01,17,0
09/25/2023 08:45:07 PM,CmCr01,2,1
09/25/2023 08:50:04 PM,CmCr01,27,0
09/25/2023 08:55:12 PM,CmCr01,4,1
09/25/2023 09:00:04 PM,CmCr01,18,1
09/25/2023 09:05:06 PM,CmCr01,4,3
09/25/2023 09:10:04 PM,CmCr01,22,1
09/25/2023 09:15:07 PM,CmCr01,10,0
09/25/2023 09:20:05 PM,CmCr01,2,3
09/25/2023 09:25:04 PM,CmCr01,3,0
09/25/2023 09:30:02 PM,CmCr01,4,2
09/25/2023 09:35:02 PM,CmCr01,4,0
09/25/2023 09:40:02 PM,CmCr01,1,0
09/25/2023 09:45:03 PM,CmCr01,8,1
09/25/2023 09:50:01 PM,CmCr01,13,0
09/25/2023 09:55:02 PM,CmCr01,7,1
09/25/2023 10:00:02 PM,CmCr01,5,0
09/25/2023 10:05:01 PM,CmCr01,26,0
09/25/2023 10:15:01 PM,CmCr01,5,1
09/25/2023 10:20:03 PM,CmCr01,28,0
09/25/2023 10:25:02 PM,CmCr01,8,1
09/25/2023 10:35:02 PM,CmCr01,8,2
09/25/2023 10:40:01 PM,CmCr01,18,0
09/25/2023 10:45:04 PM,CmCr01,12,0
09/25/2023 10:50:01 PM,CmCr01,4,0
09/25/2023 10:55:01 PM,CmCr01,11,0
09/25/2023 11:00:01 PM,CmCr01,2,0
09/25/2023 11:05:04 PM,CmCr01,3,0
09/25/2023 11:10:01 PM,CmCr01,10,1
09/25/2023 11:20:01 PM,CmCr01,1,2
09/25/2023 11:25:04 PM,CmCr01,0,1
09/25/2023 11:30:01 PM,CmCr01,1,0
09/25/2023 11:40:05 PM,CmCr01,10,0
09/25/2023 11:45:01 PM,CmCr01,9,1
09/25/2023 11:50:01 PM,CmCr01,0,1
09/25/2023 11:55:01 PM,CmCr01,5,0
09/26/2023 12:15:02 AM,CmCr01,8,0
09/26/2023 12:20:01 AM,CmCr01,3,0
09/26/2023 12:30:03 AM,CmCr01,7,0
09/26/2023 12:35:04 AM,CmCr01,4,0
09/26/2023 12:40:04 AM,CmCr01,1,0
09/26/2023 12:45:01 AM,CmCr01,0,1
09/26/2023 12:50:01 AM,CmCr01,4,0
09/26/2023 01:05:01 AM,CmCr01,1,0
09/26/2023 01:25:01 AM,CmCr01,1,0
09/26/2023 01:30:02 AM,CmCr01,1,0
09/26/2023 01:40:01 AM,CmCr01,2,0
09/26/2023 01:50:01 AM,CmCr01,7,0
09/26/2023 02:00:00 AM,CmCr01,0,1
09/26/2023 02:10:01 AM,CmCr01,8,0
09/26/2023 02:45:06 AM,CmCr01,0,1
09/26/2023 02:50:01 AM,CmCr01,3,0
09/26/2023 02:55:01 AM,CmCr01,3,2
09/26/2023 03:00:07 AM,CmCr01,5,2
09/26/2023 03:05:01 AM,CmCr01,1,0
09/26/2023 03:10:04 AM,CmCr01,0,1
09/26/2023 03:15:01 AM,CmCr01,3,2
09/26/2023 03:20:00 AM,CmCr01,1,0
09/26/2023 03:25:00 AM,CmCr01,6,0
09/26/2023 03:45:02 AM,CmCr01,2,0
09/26/2023 03:55:02 AM,CmCr01,2,1
09/26/2023 04:00:00 AM,CmCr01,1,0
09/26/2023 04:10:00 AM,CmCr01,2,0
09/26/2023 04:15:01 AM,CmCr01,0,1
09/26/2023 04:40:01 AM,CmCr01,0,1
09/26/2023 04:55:00 AM,CmCr01,1,0
09/26/2023 05:00:00 AM,CmCr01,1,0
09/26/2023 05:10:00 AM,CmCr01,1,1
09/26/2023 05:30:00 AM,CmCr01,2,3
09/26/2023 05:35:00 AM,CmCr01,4,1
09/26/2023 05:40:00 AM,CmCr01,4,0
09/26/2023 05:45:00 AM,CmCr01,5,0
09/26/2023 05:50:01 AM,CmCr01,1,0
09/26/2023 05:55:00 AM,CmCr01,7,0
09/26/2023 06:00:02 AM,CmCr01,7,1
09/26/2023 06:05:00 AM,CmCr01,5,3
09/26/2023 06:10:00 AM,CmCr01,2,1
09/26/2023 06:15:02 AM,CmCr01,2,0
09/26/2023 06:20:00 AM,CmCr01,0,1
09/26/2023 06:25:00 AM,CmCr01,4,0
09/26/2023 06:30:01 AM,CmCr01,2,0
09/26/2023 06:35:01 AM,CmCr01,6,1
09/26/2023 06:40:02 AM,CmCr01,0,4
09/26/2023 06:45:07 AM,CmCr01,12,2
09/26/2023 06:50:00 AM,CmCr01,11,1
09/26/2023 06:55:02 AM,CmCr01,8,1
09/26/2023 07:00:02 AM,CmCr01,11,1
09/26/2023 07:05:05 AM,CmCr01,8,2
09/26/2023 07:10:01 AM,CmCr01,6,0
09/26/2023 07:15:00 AM,CmCr01,15,2
09/26/2023 07:20:00 AM,CmCr01,16,3
09/26/2023 07:25:00 AM,CmCr01,11,2
09/26/2023 07:30:00 AM,CmCr01,5,2
09/26/2023 07:35:01 AM,CmCr01,11,2
09/26/2023 07:40:00 AM,CmCr01,5,0
09/26/2023 07:45:00 AM,CmCr01,5,1
09/26/2023 07:50:00 AM,CmCr01,11,0
09/26/2023 07:55:00 AM,CmCr01,9,1
09/26/2023 08:00:00 AM,CmCr01,10,5
09/26/2023 08:05:00 AM,CmCr01,10,3
09/26/2023 08:10:02 AM,CmCr01,3,3
09/26/2023 08:15:00 AM,CmCr01,23,2
09/26/2023 08:20:03 AM,CmCr01,5,7
09/26/2023 08:25:00 AM,CmCr01,26,5
09/26/2023 08:30:01 AM,CmCr01,9,3
09/26/2023 08:35:00 AM,CmCr01,24,6
09/26/2023 08:40:00 AM,CmCr01,4,3
09/26/2023 08:45:03 AM,CmCr01,9,2
09/26/2023 08:50:00 AM,CmCr01,25,2
09/26/2023 08:55:00 AM,CmCr01,15,2
09/26/2023 09:00:00 AM,CmCr01,10,1
09/26/2023 09:05:00 AM,CmCr01,4,0
09/26/2023 09:10:02 AM,CmCr01,11,2
09/26/2023 09:15:00 AM,CmCr01,7,2
09/26/2023 09:20:00 AM,CmCr01,12,2
09/26/2023 09:25:03 AM,CmCr01,19,3
09/26/2023 09:30:01 AM,CmCr01,12,4
09/26/2023 09:35:00 AM,CmCr01,13,2
09/26/2023 09:40:00 AM,CmCr01,8,5
09/26/2023 09:45:00 AM,CmCr01,13,1
09/26/2023 09:50:00 AM,CmCr01,6,0
09/26/2023 09:55:00 AM,CmCr01,11,1
09/26/2023 10:00:00 AM,CmCr01,4,2
09/26/2023 10:05:00 AM,CmCr01,12,9
09/26/2023 10:10:01 AM,CmCr01,13,0
09/26/2023 10:15:00 AM,CmCr01,7,7
09/26/2023 10:20:01 AM,CmCr01,16,0
09/26/2023 10:25:04 AM,CmCr01,13,1
09/26/2023 10:30:01 AM,CmCr01,9,1
09/26/2023 10:35:01 AM,CmCr01,4,2
09/26/2023 10:40:02 AM,CmCr01,6,1
09/26/2023 10:45:01 AM,CmCr01,17,1
09/26/2023 10:50:01 AM,CmCr01,4,1
09/26/2023 10:55:01 AM,CmCr01,2,4
09/26/2023 11:00:02 AM,CmCr01,20,2
09/26/2023 11:05:01 AM,CmCr01,14,0
09/26/2023 11:10:04 AM,CmCr01,15,7
09/26/2023 11:15:02 AM,CmCr01,9,5
09/26/2023 11:20:03 AM,CmCr01,8,1
09/26/2023 11:25:07 AM,CmCr01,14,0
09/26/2023 11:30:36 AM,CmCr01,16,5
09/26/2023 11:35:10 AM,CmCr01,13,0
09/26/2023 11:40:11 AM,CmCr01,11,1
09/26/2023 11:45:08 AM,CmCr01,21,1
09/26/2023 11:50:08 AM,CmCr01,2,0
09/26/2023 11:55:08 AM,CmCr01,6,1
09/26/2023 12:00:08 PM,CmCr01,6,1
09/26/2023 12:05:10 PM,CmCr01,11,1
09/26/2023 12:10:09 PM,CmCr01,26,3
09/26/2023 12:15:10 PM,CmCr01,14,1
09/26/2023 12:20:08 PM,CmCr01,12,5
09/26/2023 12:25:11 PM,CmCr01,8,12
09/26/2023 12:30:10 PM,CmCr01,15,2
09/26/2023 12:35:13 PM,CmCr01,5,1
09/26/2023 12:40:07 PM,CmCr01,27,0
09/26/2023 12:45:09 PM,CmCr01,4,0
09/26/2023 12:50:09 PM,CmCr01,12,3
09/26/2023 12:55:08 PM,CmCr01,18,1
09/26/2023 01:00:07 PM,CmCr01,8,0
09/26/2023 01:05:08 PM,CmCr01,1,2
09/26/2023 01:10:11 PM,CmCr01,3,3
09/26/2023 01:15:12 PM,CmCr01,7,3
09/26/2023 01:20:11 PM,CmCr01,31,0
09/26/2023 01:25:09 PM,CmCr01,9,0
09/26/2023 01:30:07 PM,CmCr01,18,0
09/26/2023 01:35:04 PM,CmCr01,9,1
09/26/2023 01:40:11 PM,CmCr01,8,3
09/26/2023 01:45:10 PM,CmCr01,17,2
09/26/2023 01:50:08 PM,CmCr01,21,6
09/26/2023 01:55:09 PM,CmCr01,14,12
09/26/2023 02:00:07 PM,CmCr01,5,2
09/26/2023 02:05:09 PM,CmCr01,11,2
09/26/2023 02:10:11 PM,CmCr01,21,2
09/26/2023 02:15:08 PM,CmCr01,11,4
09/26/2023 02:20:10 PM,CmCr01,3,2
09/26/2023 02:25:08 PM,CmCr01,27,1
09/26/2023 02:30:04 PM,CmCr01,8,6
09/26/2023 02:35:11 PM,CmCr01,20,1
09/26/2023 02:40:08 PM,CmCr01,32,2
09/26/2023 02:45:07 PM,CmCr01,13,8
09/28/2023 09:45:23 AM,CmCr01,431,-999
09/28/2023 10:31:34 AM,CmCr01,410,0
09/28/2023 10:35:04 AM,CmCr01,15,0
09/28/2023 10:40:04 AM,CmCr01,9,0
09/28/2023 10:45:04 AM,CmCr01,17,2
09/28/2023 10:50:08 AM,CmCr01,3,1
09/28/2023 10:55:06 AM,CmCr01,12,5
09/28/2023 11:00:05 AM,CmCr01,18,6
09/28/2023 11:05:04 AM,CmCr01,22,4
09/28/2023 11:10:03 AM,CmCr01,514,8
09/28/2023 11:10:04 AM,CmCr01,8,1
09/28/2023 11:10:54 AM,CmCr01,1,2
09/28/2023 11:15:04 AM,CmCr01,8,1
09/28/2023 11:15:07 AM,CmCr01,11,3
09/28/2023 11:20:02 AM,CmCr01,11,1
09/28/2023 11:25:02 AM,CmCr01,13,3
09/28/2023 11:30:02 AM,CmCr01,31,3
09/28/2023 11:35:02 AM,CmCr01,9,2
09/28/2023 11:40:02 AM,CmCr01,2,0
09/28/2023 11:45:03 AM,CmCr01,11,0
09/28/2023 11:50:03 AM,CmCr01,19,3
09/28/2023 11:55:03 AM,CmCr01,8,0
09/28/2023 12:00:03 PM,CmCr01,35,1
09/28/2023 12:05:03 PM,CmCr01,10,1
09/28/2023 12:10:03 PM,CmCr01,13,1
09/28/2023 12:15:03 PM,CmCr01,8,1
09/28/2023 12:20:03 PM,CmCr01,15,2
09/28/2023 12:25:03 PM,CmCr01,10,2
09/28/2023 12:30:06 PM,CmCr01,10,0
09/28/2023 12:35:03 PM,CmCr01,19,1
09/28/2023 12:40:03 PM,CmCr01,26,2
09/28/2023 12:45:03 PM,CmCr01,11,2
09/28/2023 12:50:03 PM,CmCr01,17,4
09/28/2023 12:55:03 PM,CmCr01,13,4
09/28/2023 01:00:03 PM,CmCr01,10,3
09/28/2023 01:05:03 PM,CmCr01,32,5
09/28/2023 01:10:03 PM,CmCr01,6,4
09/28/2023 01:15:03 PM,CmCr01,11,2
09/28/2023 01:20:03 PM,CmCr01,7,4
09/28/2023 01:25:03 PM,CmCr01,14,0
09/28/2023 01:30:03 PM,CmCr01,20,1
09/28/2023 01:35:03 PM,CmCr01,9,2
09/28/2023 01:40:03 PM,CmCr01,9,4
09/28/2023 01:45:03 PM,CmCr01,20,4
09/28/2023 01:50:03 PM,CmCr01,12,6
09/28/2023 01:55:03 PM,CmCr01,16,6
09/28/2023 02:00:03 PM,CmCr01,12,2
09/28/2023 02:05:03 PM,CmCr01,6,4
09/28/2023 02:10:03 PM,CmCr01,7,1
09/28/2023 02:15:03 PM,CmCr01,10,1
09/28/2023 02:20:03 PM,CmCr01,16,0
09/28/2023 02:25:03 PM,CmCr01,13,1
09/28/2023 02:30:04 PM,CmCr01,10,4
09/28/2023 02:35:04 PM,CmCr01,5,1
09/28/2023 02:40:03 PM,CmCr01,10,3
09/28/2023 02:45:03 PM,CmCr01,37,3
09/28/2023 02:50:03 PM,CmCr01,5,2
09/28/2023 02:55:03 PM,CmCr01,17,2
09/28/2023 03:00:03 PM,CmCr01,4,0
09/28/2023 03:05:03 PM,CmCr01,13,2
09/28/2023 03:10:03 PM,CmCr01,9,1
09/28/2023 03:15:03 PM,CmCr01,17,0
09/28/2023 03:20:04 PM,CmCr01,5,0
09/28/2023 03:25:03 PM,CmCr01,16,2
09/28/2023 03:30:04 PM,CmCr01,32,2
09/28/2023 03:35:03 PM,CmCr01,14,4
09/28/2023 03:40:03 PM,CmCr01,14,3
09/28/2023 03:45:03 PM,CmCr01,10,1
09/28/2023 03:50:03 PM,CmCr01,15,2
09/28/2023 03:55:03 PM,CmCr01,16,1
09/28/2023 04:00:03 PM,CmCr01,8,3
09/28/2023 04:05:03 PM,CmCr01,9,1
09/28/2023 04:10:03 PM,CmCr01,4,2
09/28/2023 04:15:03 PM,CmCr01,10,1
09/28/2023 04:20:03 PM,CmCr01,13,0
09/28/2023 04:25:03 PM,CmCr01,30,3
09/28/2023 04:30:03 PM,CmCr01,24,0
09/28/2023 04:35:03 PM,CmCr01,11,2
09/28/2023 04:40:03 PM,CmCr01,28,2
09/28/2023 04:45:03 PM,CmCr01,20,1
09/28/2023 04:50:03 PM,CmCr01,19,4
09/28/2023 04:55:03 PM,CmCr01,10,5
09/28/2023 05:00:03 PM,CmCr01,33,2
09/28/2023 05:05:03 PM,CmCr01,18,0
09/28/2023 05:10:03 PM,CmCr01,11,2
09/28/2023 05:15:03 PM,CmCr01,19,2
09/28/2023 05:20:03 PM,CmCr01,4,1
09/28/2023 05:25:03 PM,CmCr01,1,4
09/28/2023 05:30:03 PM,CmCr01,39,3
09/28/2023 05:35:03 PM,CmCr01,26,3
09/28/2023 05:40:03 PM,CmCr01,19,7
09/28/2023 05:45:03 PM,CmCr01,1,3
09/28/2023 05:50:03 PM,CmCr01,15,3
09/28/2023 05:55:03 PM,CmCr01,22,2
09/28/2023 06:00:03 PM,CmCr01,10,2
09/28/2023 06:05:03 PM,CmCr01,17,3
09/28/2023 06:10:03 PM,CmCr01,15,1
09/28/2023 06:15:03 PM,CmCr01,10,0
09/28/2023 06:20:03 PM,CmCr01,26,3
09/28/2023 06:25:03 PM,CmCr01,31,1
09/28/2023 06:30:04 PM,CmCr01,9,7
09/28/2023 06:35:03 PM,CmCr01,4,1
09/28/2023 06:40:03 PM,CmCr01,38,1
09/28/2023 06:45:03 PM,CmCr01,25,1
09/28/2023 06:50:03 PM,CmCr01,35,4
09/28/2023 06:55:03 PM,CmCr01,2,0
09/28/2023 07:00:03 PM,CmCr01,12,0
09/28/2023 07:05:03 PM,CmCr01,11,2
09/28/2023 07:10:03 PM,CmCr01,35,0
09/28/2023 07:15:03 PM,CmCr01,5,3
09/28/2023 07:20:03 PM,CmCr01,4,1
09/28/2023 07:25:03 PM,CmCr01,22,3
09/28/2023 07:30:03 PM,CmCr01,29,1
09/28/2023 07:35:03 PM,CmCr01,26,1
09/28/2023 07:40:04 PM,CmCr01,42,1
09/28/2023 07:45:05 PM,CmCr01,13,3
09/28/2023 07:50:05 PM,CmCr01,7,3
09/28/2023 07:55:04 PM,CmCr01,31,2
09/28/2023 08:00:04 PM,CmCr01,15,4
09/28/2023 08:05:05 PM,CmCr01,6,2
09/28/2023 08:10:04 PM,CmCr01,28,0
09/28/2023 08:15:05 PM,CmCr01,8,2
09/28/2023 08:20:05 PM,CmCr01,10,1
09/28/2023 08:25:04 PM,CmCr01,25,3
09/28/2023 08:30:05 PM,CmCr01,24,1
09/28/2023 08:35:05 PM,CmCr01,2,0
09/28/2023 08:40:04 PM,CmCr01,10,1
09/28/2023 08:45:05 PM,CmCr01,36,2
09/28/2023 08:50:04 PM,CmCr01,0,2
09/28/2023 08:55:05 PM,CmCr01,1,1
09/28/2023 09:00:05 PM,CmCr01,20,2
09/28/2023 09:05:05 PM,CmCr01,6,2
09/28/2023 09:10:05 PM,CmCr01,12,2
09/28/2023 09:15:05 PM,CmCr01,26,4
09/28/2023 09:20:05 PM,CmCr01,10,1
09/28/2023 09:25:05 PM,CmCr01,5,1
09/28/2023 09:30:04 PM,CmCr01,24,2
09/28/2023 09:35:05 PM,CmCr01,4,1
09/28/2023 09:40:04 PM,CmCr01,6,1
09/28/2023 09:45:03 PM,CmCr01,3,1
09/28/2023 09:50:04 PM,CmCr01,1,3
09/28/2023 09:55:05 PM,CmCr01,20,0
09/28/2023 10:00:04 PM,CmCr01,5,0
09/28/2023 10:05:05 PM,CmCr01,5,0
09/28/2023 10:10:05 PM,CmCr01,15,0
09/28/2023 10:15:04 PM,CmCr01,13,0
09/28/2023 10:20:06 PM,CmCr01,5,0
09/28/2023 10:25:05 PM,CmCr01,0,1
09/28/2023 10:30:05 PM,CmCr01,5,1
09/28/2023 10:35:05 PM,CmCr01,11,3
09/28/2023 10:40:05 PM,CmCr01,22,0
09/28/2023 10:45:04 PM,CmCr01,5,1
09/28/2023 10:50:05 PM,CmCr01,4,0
09/28/2023 10:55:05 PM,CmCr01,12,0
09/28/2023 11:00:05 PM,CmCr01,17,0
09/28/2023 11:05:04 PM,CmCr01,1,0
09/28/2023 11:10:05 PM,CmCr01,1,0
09/28/2023 11:15:05 PM,CmCr01,12,3
09/28/2023 11:20:04 PM,CmCr01,11,0
09/28/2023 11:25:05 PM,CmCr01,2,0
09/28/2023 11:30:05 PM,CmCr01,5,3
09/28/2023 11:35:05 PM,CmCr01,2,0
09/28/2023 11:45:06 PM,CmCr01,13,0
09/28/2023 11:50:05 PM,CmCr01,3,0
09/29/2023 12:10:05 AM,CmCr01,14,0
09/29/2023 12:25:14 AM,CmCr01,1,0
09/29/2023 12:30:12 AM,CmCr01,12,0
09/29/2023 12:35:11 AM,CmCr01,14,0
09/29/2023 12:40:05 AM,CmCr01,5,0
09/29/2023 12:55:04 AM,CmCr01,2,0
09/29/2023 01:00:05 AM,CmCr01,9,0
09/29/2023 01:05:05 AM,CmCr01,0,3
09/29/2023 01:10:06 AM,CmCr01,5,1
09/29/2023 01:25:04 AM,CmCr01,1,0
09/29/2023 01:35:04 AM,CmCr01,0,1
09/29/2023 01:50:05 AM,CmCr01,2,1
09/29/2023 01:55:05 AM,CmCr01,4,0
09/29/2023 02:00:06 AM,CmCr01,1,0
09/29/2023 02:05:05 AM,CmCr01,3,0
09/29/2023 02:15:08 AM,CmCr01,2,0
09/29/2023 02:20:03 AM,CmCr01,1,2
09/29/2023 02:25:03 AM,CmCr01,4,0
09/29/2023 02:30:03 AM,CmCr01,3,2
09/29/2023 02:40:03 AM,CmCr01,0,2
09/29/2023 02:45:03 AM,CmCr01,1,0
09/29/2023 02:50:03 AM,CmCr01,1,0
09/29/2023 02:55:03 AM,CmCr01,3,1
09/29/2023 03:05:03 AM,CmCr01,0,1
09/29/2023 03:35:03 AM,CmCr01,1,3
09/29/2023 03:55:03 AM,CmCr01,13,1
09/29/2023 04:00:03 AM,CmCr01,0,2
09/29/2023 04:05:03 AM,CmCr01,0,1
09/29/2023 04:10:03 AM,CmCr01,2,1
09/29/2023 04:15:03 AM,CmCr01,1,0
09/29/2023 04:20:03 AM,CmCr01,0,3
09/29/2023 04:25:03 AM,CmCr01,0,1
09/29/2023 04:30:03 AM,CmCr01,1,0
09/29/2023 04:35:03 AM,CmCr01,1,2
09/29/2023 04:40:03 AM,CmCr01,5,0
09/29/2023 04:45:03 AM,CmCr01,9,1
09/29/2023 04:50:03 AM,CmCr01,1,1
09/29/2023 05:05:03 AM,CmCr01,2,0
09/29/2023 05:10:03 AM,CmCr01,1,0
09/29/2023 05:15:03 AM,CmCr01,3,0
09/29/2023 05:20:03 AM,CmCr01,0,1
09/29/2023 05:25:02 AM,CmCr01,1,1
09/29/2023 05:30:02 AM,CmCr01,3,0
09/29/2023 05:35:03 AM,CmCr01,1,0
09/29/2023 05:40:02 AM,CmCr01,0,1
09/29/2023 05:45:03 AM,CmCr01,9,0
09/29/2023 05:50:03 AM,CmCr01,2,0
09/29/2023 05:55:03 AM,CmCr01,1,1
09/29/2023 06:05:03 AM,CmCr01,2,2
09/29/2023 06:10:02 AM,CmCr01,6,1
09/29/2023 06:15:03 AM,CmCr01,4,0
09/29/2023 06:20:02 AM,CmCr01,6,1
09/29/2023 06:25:03 AM,CmCr01,3,0
09/29/2023 06:30:03 AM,CmCr01,7,2
09/29/2023 06:35:02 AM,CmCr01,2,0
09/29/2023 06:40:02 AM,CmCr01,13,1
09/29/2023 06:45:03 AM,CmCr01,2,4
09/29/2023 06:50:03 AM,CmCr01,24,0
09/29/2023 06:55:02 AM,CmCr01,3,1
09/29/2023 07:00:02 AM,CmCr01,2,0
09/29/2023 07:05:02 AM,CmCr01,25,1
09/29/2023 07:10:03 AM,CmCr01,3,0
09/29/2023 07:15:02 AM,CmCr01,8,3
09/29/2023 07:20:03 AM,CmCr01,2,4
09/29/2023 07:25:02 AM,CmCr01,5,2
09/29/2023 07:30:03 AM,CmCr01,17,1
09/29/2023 07:35:02 AM,CmCr01,8,2
09/29/2023 07:40:02 AM,CmCr01,11,2
09/29/2023 07:45:02 AM,CmCr01,18,1
09/29/2023 07:50:02 AM,CmCr01,18,3
09/29/2023 07:55:02 AM,CmCr01,8,2
09/29/2023 08:00:02 AM,CmCr01,4,1
09/29/2023 08:05:03 AM,CmCr01,13,1
09/29/2023 08:10:02 AM,CmCr01,14,4
09/29/2023 08:15:02 AM,CmCr01,24,3
09/29/2023 08:20:03 AM,CmCr01,24,1
09/29/2023 08:25:02 AM,CmCr01,8,0
09/29/2023 08:30:03 AM,CmCr01,19,4
09/29/2023 08:35:02 AM,CmCr01,4,4
09/29/2023 08:40:02 AM,CmCr01,13,4
09/29/2023 08:45:03 AM,CmCr01,22,2
09/29/2023 08:50:02 AM,CmCr01,7,3
09/29/2023 08:55:03 AM,CmCr01,12,3
09/29/2023 09:00:03 AM,CmCr01,18,1
09/29/2023 09:05:02 AM,CmCr01,15,2
09/29/2023 09:10:02 AM,CmCr01,4,3
09/29/2023 09:15:03 AM,CmCr01,14,3
09/29/2023 09:20:02 AM,CmCr01,0,2
09/29/2023 09:25:03 AM,CmCr01,4,1
09/29/2023 09:30:03 AM,CmCr01,17,2
09/29/2023 09:35:02 AM,CmCr01,22,0
09/29/2023 09:40:03 AM,CmCr01,12,2
09/29/2023 09:45:03 AM,CmCr01,11,2
09/29/2023 09:50:02 AM,CmCr01,9,4
09/29/2023 09:55:02 AM,CmCr01,16,1
09/29/2023 10:00:02 AM,CmCr01,2,0
09/29/2023 10:05:03 AM,CmCr01,11,2
09/29/2023 10:10:02 AM,CmCr01,5,2
09/29/2023 10:15:02 AM,CmCr01,13,1
09/29/2023 10:20:02 AM,CmCr01,3,1
09/29/2023 10:25:02 AM,CmCr01,18,1
09/29/2023 10:30:02 AM,CmCr01,10,8
09/29/2023 10:35:02 AM,CmCr01,6,1
09/29/2023 10:40:02 AM,CmCr01,23,0
09/29/2023 10:45:03 AM,CmCr01,13,2
09/29/2023 10:50:02 AM,CmCr01,6,2
09/29/2023 10:55:02 AM,CmCr01,14,1
09/29/2023 11:00:03 AM,CmCr01,7,1
09/29/2023 11:05:03 AM,CmCr01,11,2
09/29/2023 11:10:03 AM,CmCr01,27,1
09/29/2023 11:15:03 AM,CmCr01,19,9
